Weather_Key,Temperature,Precipitation,Condition
2025080407,18.3,0.0,Clear
2025080408,20.1,0.0,Clear
2025080409,22.4,0.0,Clear
2025080410,25.2,0.0,Clear
2025080411,27.8,0.0,Clear
2025080412,29.5,0.0,Clear
2025080413,30.9,0.0,Clear
2025080414,32.2,0.0,Clear
2025080415,33.0,0.0,Cloudy
2025080416,33.2,0.0,Cloudy
2025080417,32.5,0.0,Cloudy
2025080418,30.2,0.0,Cloudy
2025080419,27.5,0.0,Clear
2025080420,25.6,0.0,Clear
2025080421,24.8,0.0,Clear
2025080422,23.8,0.0,Clear
2025080423,23.0,0.0,Cloudy
2025080500,22.3,0.0,Clear
2025080501,21.6,0.0,Clear
2025080502,20.9,0.0,Cloudy
2025080503,20.6,0.0,Cloudy
2025080504,20.5,0.0,Cloudy
2025080505,20.3,0.0,Cloudy
2025080506,19.9,0.0,Cloudy
2025080507,21.0,0.0,Cloudy
2025080508,22.8,0.0,Cloudy
2025080509,23.8,0.0,Cloudy
2025080510,25.9,0.0,Cloudy
2025080511,28.0,0.0,Cloudy
2025080512,29.5,0.0,Cloudy
2025080513,30.2,0.0,Cloudy
2025080514,31.0,0.0,Cloudy
2025080515,30.5,0.0,Cloudy
2025080516,29.8,0.0,Cloudy
2025080517,28.9,0.0,Cloudy
2025080518,27.4,0.0,Cloudy
2025080519,26.7,0.0,Cloudy
2025080520,25.5,0.0,Cloudy
2025080521,24.4,0.0,Cloudy
2025080522,23.9,0.0,Cloudy
2025080523,23.3,0.0,Cloudy
2025080600,22.9,0.0,Cloudy
2025080601,22.4,0.0,Cloudy
2025080602,22.1,0.0,Cloudy
2025080603,21.8,0.0,Cloudy
2025080604,21.6,0.0,Cloudy
2025080605,21.4,0.0,Cloudy
2025080606,21.0,0.0,Cloudy
2025080607,21.3,0.0,Cloudy
2025080608,22.0,0.0,Cloudy
2025080609,23.3,0.0,Cloudy
2025080610,24.9,0.0,Cloudy
2025080611,26.6,0.0,Cloudy
2025080612,28.4,0.0,Cloudy
2025080613,28.4,0.0,Cloudy
2025080614,28.5,0.0,Cloudy
2025080615,27.0,0.0,Cloudy
2025080616,25.5,0.0,Cloudy
2025080617,24.7,0.0,Cloudy
2025080618,24.4,0.0,Cloudy
2025080619,23.7,0.1,Rain
2025080620,23.0,0.0,Cloudy
2025080621,21.9,0.1,Rain
2025080622,21.4,0.3,Rain
2025080623,20.9,0.3,Rain
2025080700,20.5,0.1,Rain
2025080701,20.2,0.0,Cloudy
2025080702,20.2,0.0,Cloudy
2025080703,20.0,0.0,Cloudy
2025080704,19.5,0.0,Cloudy
2025080705,19.2,0.0,Cloudy
2025080706,19.0,0.0,Clear
2025080707,19.6,0.0,Clear
2025080708,21.2,0.0,Clear
2025080709,22.9,0.0,Clear
2025080710,24.5,0.0,Clear
2025080711,26.0,0.0,Clear
2025080712,27.6,0.0,Cloudy
2025080713,28.5,0.0,Clear
2025080714,27.9,0.0,Cloudy
2025080715,27.0,0.0,Cloudy
2025080716,26.6,0.0,Clear
2025080717,25.7,0.0,Clear
2025080718,25.3,0.0,Clear
2025080719,24.2,0.0,Clear
2025080720,22.8,0.0,Clear
2025080721,21.8,0.0,Clear
2025080722,21.1,0.0,Clear
2025080723,20.5,0.0,Clear
2025080800,19.7,0.0,Clear
2025080801,19.1,0.0,Clear
2025080802,18.5,0.0,Clear
2025080803,18.1,0.0,Clear
2025080804,17.8,0.0,Clear
2025080805,17.3,0.0,Clear
2025080806,17.0,0.0,Clear
2025080807,18.1,0.0,Clear
2025080808,20.1,0.0,Clear
2025080809,21.6,0.0,Cloudy
2025080810,23.6,0.0,Cloudy
2025080811,25.4,0.0,Clear
2025080812,26.9,0.0,Clear
2025080813,28.0,0.0,Clear
2025080814,28.2,0.0,Clear
2025080815,27.6,0.0,Clear
2025080816,26.7,0.0,Clear
2025080817,26.0,0.0,Clear
2025080818,25.3,0.0,Clear
2025080819,24.1,0.0,Clear
2025080820,23.0,0.0,Clear
2025080821,22.0,0.0,Clear
2025080822,21.5,0.0,Clear
2025080823,20.6,0.0,Clear
2025080900,20.2,0.0,Clear
2025080901,19.4,0.0,Clear
2025080902,18.6,0.0,Clear
2025080903,18.3,0.0,Clear
2025080904,18.0,0.0,Clear
2025080905,17.6,0.0,Clear
2025080906,17.3,0.0,Clear
2025080907,18.4,0.0,Clear
2025080908,20.4,0.0,Clear
2025080909,22.0,0.0,Clear
2025080910,24.2,0.0,Clear
2025080911,26.3,0.0,Clear
2025080912,28.0,0.0,Cloudy
2025080913,29.2,0.0,Cloudy
2025080914,30.0,0.0,Clear
2025080915,29.9,0.0,Clear
2025080916,29.1,0.0,Clear
2025080917,28.0,0.0,Clear
2025080918,26.6,0.0,Clear
2025080919,25.7,0.0,Clear
2025080920,24.2,0.0,Clear
2025080921,22.9,0.0,Clear
2025080922,22.4,0.0,Clear
2025080923,21.7,0.0,Clear
2025081000,21.3,0.0,Clear
2025081001,20.8,0.0,Clear
2025081002,20.2,0.0,Clear
2025081003,19.8,0.0,Clear
2025081004,19.4,0.0,Clear
2025081005,18.8,0.0,Clear
2025081006,18.4,0.0,Clear
2025081007,19.4,0.0,Clear
2025081008,21.4,0.0,Clear
2025081009,23.4,0.0,Clear
2025081010,26.8,0.0,Clear
2025081011,29.4,0.0,Clear
2025081012,31.1,0.0,Clear
2025081013,32.5,0.0,Clear
2025081014,33.2,0.0,Clear
2025081015,33.2,0.0,Cloudy
2025081016,32.4,0.0,Cloudy
2025081017,31.4,0.0,Cloudy
2025081018,30.1,0.0,Cloudy
2025081019,28.8,0.0,Cloudy
2025081020,27.4,0.0,Cloudy
2025081021,26.5,0.0,Cloudy
2025081022,26.1,0.0,Clear
2025081023,25.5,0.0,Clear
2025081100,24.7,0.0,Clear
2025081101,23.9,0.0,Clear
2025081102,23.1,0.0,Clear
2025081103,22.6,0.0,Cloudy
2025081104,22.0,0.0,Cloudy
2025081105,21.3,0.0,Cloudy
2025081106,20.8,0.0,Cloudy
2025081107,21.4,0.0,Clear
2025081108,23.2,0.0,Clear
2025081109,25.0,0.0,Clear
2025081110,27.2,0.0,Clear
2025081111,29.5,0.0,Clear
2025081112,30.8,0.0,Clear
2025081113,31.8,0.0,Clear
2025081114,32.3,0.0,Clear
2025081115,32.4,0.0,Clear
2025081116,31.5,0.0,Cloudy
2025081117,30.6,0.0,Clear
2025081118,29.4,0.0,Clear
2025081119,27.8,0.0,Clear
2025081120,26.0,0.0,Clear
2025081121,25.5,0.0,Cloudy
2025081122,25.0,0.0,Clear
2025081123,24.4,0.0,Clear
2025081200,23.9,0.0,Clear
2025081201,23.4,0.0,Clear
2025081202,22.7,0.0,Clear
2025081203,22.1,0.0,Clear
2025081204,21.8,0.0,Cloudy
2025081205,21.5,0.0,Cloudy
2025081206,21.1,0.0,Cloudy
2025081207,21.7,0.0,Clear
2025081208,23.4,0.0,Clear
2025081209,25.7,0.0,Clear
2025081210,28.5,0.0,Clear
2025081211,30.8,0.0,Clear
2025081212,32.5,0.0,Clear
2025081213,33.3,0.0,Clear
2025081214,33.2,0.0,Clear
2025081215,32.2,0.0,Clear
2025081216,31.2,0.0,Clear
2025081217,30.9,0.0,Clear
2025081218,29.6,0.0,Clear
2025081219,28.5,0.0,Clear
2025081220,27.1,0.0,Clear
2025081221,26.4,0.0,Clear
2025081222,26.5,0.0,Clear
2025081223,26.4,0.0,Clear
2025081300,25.9,0.0,Clear
2025081301,25.5,0.0,Clear
2025081302,25.1,0.0,Clear
2025081303,24.6,0.0,Clear
2025081304,24.2,0.0,Clear
2025081305,23.9,0.0,Clear
2025081306,23.5,0.0,Clear
2025081307,23.9,0.0,Cloudy
2025081308,25.4,0.0,Cloudy
2025081309,27.5,0.0,Clear
2025081310,29.4,0.0,Clear
2025081311,30.9,0.0,Clear
2025081312,32.0,0.1,Rain
2025081313,31.6,3.4,Rain
2025081314,31.6,1.0,Rain
2025081315,30.6,1.4,Rain
2025081316,29.5,0.5,Rain
2025081317,29.7,0.0,Cloudy
2025081318,28.9,0.0,Cloudy
2025081319,27.0,1.9,Rain
2025081320,26.0,0.8,Rain
2025081321,24.4,0.1,Rain
2025081322,24.2,0.0,Cloudy
2025081323,23.9,0.0,Cloudy
2025081400,23.7,0.0,Cloudy
2025081401,23.5,0.0,Cloudy
2025081402,23.3,0.0,Cloudy
2025081403,23.2,0.0,Cloudy
2025081404,23.0,0.0,Cloudy
2025081405,22.9,0.0,Cloudy
2025081406,22.6,0.0,Cloudy
2025081407,23.0,0.0,Cloudy
2025081408,24.2,0.0,Cloudy
2025081409,23.4,0.7,Rain
2025081410,24.0,0.1,Rain
2025081411,26.1,0.1,Rain
2025081412,28.1,0.0,Cloudy
2025081413,29.4,0.1,Rain
2025081414,30.2,0.0,Cloudy
2025081415,31.0,0.0,Cloudy
2025081416,31.3,0.0,Cloudy
2025081417,31.1,0.0,Cloudy
2025081418,31.1,0.0,Cloudy
2025081419,30.5,0.0,Cloudy
2025081420,28.4,0.0,Cloudy
2025081421,26.8,0.0,Clear
2025081422,26.4,0.0,Clear
2025081423,26.2,0.0,Clear
2025081500,25.9,0.0,Clear
2025081501,25.3,0.0,Clear
2025081502,24.6,0.0,Clear
2025081503,24.1,0.0,Clear
2025081504,23.7,0.0,Clear
2025081505,23.2,0.0,Clear
2025081506,22.9,0.0,Clear
2025081507,23.1,0.0,Clear
2025081508,24.1,0.0,Clear
2025081509,25.9,0.0,Clear
2025081510,27.4,0.0,Clear
2025081511,28.9,0.0,Clear
2025081512,30.1,0.0,Clear
2025081513,31.4,0.0,Clear
2025081514,32.3,0.0,Clear
2025081515,32.4,0.0,Cloudy
2025081516,31.0,0.0,Cloudy
2025081517,29.2,0.0,Clear
2025081518,28.0,0.0,Clear
2025081519,26.5,0.0,Clear
2025081520,25.3,0.0,Clear
2025081521,24.2,0.0,Clear
2025081522,23.9,0.0,Clear
2025081523,23.5,0.0,Cloudy
2025081600,23.2,0.0,Cloudy
2025081601,23.1,0.0,Cloudy
2025081602,22.9,0.0,Cloudy
2025081603,22.8,0.0,Cloudy
2025081604,22.7,0.0,Cloudy
2025081605,22.6,0.0,Clear
2025081606,22.5,0.0,Cloudy
2025081607,23.0,0.0,Cloudy
2025081608,23.8,0.0,Cloudy
2025081609,25.5,0.0,Cloudy
2025081610,27.6,0.0,Cloudy
2025081611,29.1,0.0,Cloudy
2025081612,30.3,0.0,Cloudy
2025081613,30.5,0.0,Cloudy
2025081614,30.5,0.0,Cloudy
2025081615,30.1,0.1,Rain
2025081616,29.5,0.5,Rain
2025081617,27.5,1.4,Rain
2025081618,25.9,2.9,Rain
2025081619,25.8,0.0,Cloudy
2025081620,24.5,0.0,Clear
2025081621,24.2,0.0,Cloudy
2025081622,24.0,0.0,Cloudy
2025081623,24.0,0.0,Cloudy
2025081700,23.8,0.0,Cloudy
2025081701,23.5,0.0,Clear
2025081702,23.1,0.0,Clear
2025081703,22.9,0.0,Clear
2025081704,22.5,0.0,Clear
2025081705,22.2,0.0,Cloudy
2025081706,22.0,0.0,Cloudy
2025081707,22.3,0.0,Cloudy
2025081708,23.8,0.0,Cloudy
2025081709,25.7,0.0,Cloudy
2025081710,27.6,0.0,Cloudy
2025081711,29.5,0.0,Cloudy
2025081712,30.9,0.1,Rain
2025081713,32.7,0.0,Cloudy
2025081714,34.1,0.0,Cloudy
2025081715,35.0,0.0,Cloudy
2025081716,35.3,0.0,Cloudy
2025081717,34.5,0.0,Cloudy
2025081718,33.3,0.0,Cloudy
2025081719,26.5,1.1,Rain
2025081720,26.0,1.6,Rain
2025081721,25.6,0.6,Rain
2025081722,25.5,0.0,Cloudy
2025081723,25.5,0.0,Cloudy
2025081800,25.0,0.2,Rain
2025081801,21.8,0.0,Clear
2025081802,19.9,0.0,Clear
2025081803,19.2,0.0,Clear
2025081804,18.9,0.0,Cloudy
2025081805,18.6,0.0,Cloudy
2025081806,18.6,0.0,Cloudy
2025081807,18.7,0.0,Cloudy
2025081808,19.2,0.0,Cloudy
2025081809,19.4,0.0,Cloudy
2025081810,20.0,0.0,Cloudy
2025081811,20.9,0.0,Cloudy
2025081812,21.5,0.0,Cloudy
2025081813,22.4,0.0,Cloudy
2025081814,22.5,0.0,Cloudy
2025081815,23.6,0.0,Cloudy
2025081816,23.8,0.0,Cloudy
2025081817,23.8,0.0,Cloudy
2025081818,24.0,0.0,Cloudy
2025081819,23.8,0.0,Cloudy
2025081820,22.8,0.0,Cloudy
2025081821,21.3,0.0,Clear
2025081822,20.5,0.0,Clear
2025081823,20.1,0.0,Cloudy
2025081900,19.8,0.0,Cloudy
2025081901,19.5,0.0,Cloudy
2025081902,19.0,0.0,Cloudy
2025081903,18.5,0.0,Cloudy
2025081904,18.0,0.0,Clear
2025081905,17.7,0.0,Clear
2025081906,17.5,0.0,Clear
2025081907,17.9,0.0,Clear
2025081908,19.4,0.0,Cloudy
2025081909,20.5,0.0,Cloudy
2025081910,21.9,0.0,Cloudy
2025081911,23.2,0.0,Cloudy
2025081912,23.5,0.0,Cloudy
2025081913,23.5,0.0,Cloudy
2025081914,23.9,0.0,Cloudy
2025081915,24.2,0.0,Clear
2025081916,24.1,0.0,Cloudy
2025081917,23.6,0.0,Cloudy
2025081918,22.5,0.0,Clear
2025081919,21.5,0.0,Cloudy
2025081920,20.6,0.0,Cloudy
2025081921,20.2,0.0,Cloudy
2025081922,20.0,0.0,Cloudy
2025081923,19.8,0.0,Cloudy
2025082000,19.6,0.0,Clear
2025082001,19.1,0.0,Clear
2025082002,18.7,0.0,Cloudy
2025082003,18.6,0.0,Cloudy
2025082004,18.6,0.0,Cloudy
2025082005,18.8,0.0,Cloudy
2025082006,18.8,0.0,Cloudy
2025082007,19.1,0.0,Cloudy
2025082008,19.7,0.0,Cloudy
2025082009,19.7,0.2,Rain
2025082010,20.4,0.1,Rain
2025082011,22.4,0.0,Cloudy
2025082012,22.7,0.1,Rain
2025082013,22.2,0.2,Rain
2025082014,22.4,0.3,Rain
2025082015,22.3,0.5,Rain
2025082016,22.3,0.3,Rain
2025082017,21.8,0.2,Rain
2025082018,21.0,0.3,Rain
2025082019,20.5,0.3,Rain
2025082020,20.0,0.0,Cloudy
2025082021,16.5,0.1,Rain
2025082022,16.1,0.0,Cloudy
2025082023,15.9,0.0,Cloudy
2025082100,16.1,0.0,Cloudy
2025082101,15.9,0.0,Cloudy
2025082102,15.8,0.0,Cloudy
2025082103,15.9,0.0,Cloudy
2025082104,16.0,0.0,Cloudy
2025082105,16.4,0.0,Cloudy
2025082106,16.1,0.0,Cloudy
2025082107,16.1,0.0,Cloudy
2025082108,16.2,0.0,Cloudy
2025082109,15.8,0.0,Cloudy
2025082110,17.8,0.0,Cloudy
2025082111,19.5,0.0,Cloudy
2025082112,19.8,0.0,Cloudy
2025082113,20.7,0.0,Cloudy
2025082114,21.0,0.0,Cloudy
2025082115,21.5,0.0,Cloudy
2025082116,21.9,0.0,Cloudy
2025082117,21.3,0.0,Cloudy
2025082118,21.1,0.0,Cloudy
2025082119,20.8,0.0,Cloudy
2025082120,19.5,0.0,Cloudy
2025082121,18.9,0.0,Clear
2025082122,18.3,0.0,Clear
2025082123,17.9,0.0,Clear
2025082200,17.5,0.0,Clear
2025082201,17.0,0.0,Clear
2025082202,16.5,0.0,Clear
2025082203,16.1,0.0,Clear
2025082204,15.8,0.0,Clear
2025082205,15.4,0.0,Clear
2025082206,14.9,0.0,Clear
2025082207,15.3,0.0,Clear
2025082208,16.9,0.0,Clear
2025082209,19.1,0.0,Clear
2025082210,21.0,0.0,Clear
2025082211,23.0,0.0,Clear
2025082212,24.5,0.0,Clear
2025082213,25.5,0.0,Clear
2025082214,26.2,0.0,Clear
2025082215,26.6,0.0,Clear
2025082216,26.9,0.0,Clear
2025082217,26.8,0.0,Clear
2025082218,26.4,0.0,Clear
2025082219,25.3,0.0,Clear
2025082220,23.0,0.0,Clear
2025082221,22.0,0.0,Clear
2025082222,20.9,0.0,Clear
2025082223,20.4,0.0,Clear
2025082300,19.6,0.0,Clear
2025082301,19.2,0.0,Clear
2025082302,18.7,0.0,Clear
2025082303,18.3,0.0,Clear
2025082304,17.9,0.0,Clear
2025082305,17.5,0.0,Clear
2025082306,17.2,0.0,Cloudy
2025082307,17.6,0.0,Clear
2025082308,19.1,0.0,Clear
2025082309,21.0,0.0,Clear
2025082310,23.2,0.0,Clear
2025082311,25.1,0.0,Cloudy
2025082312,26.5,0.0,Cloudy
2025082313,27.6,0.0,Cloudy
2025082314,28.0,0.0,Clear
2025082315,27.8,0.0,Clear
2025082316,27.0,0.0,Clear
2025082317,25.9,0.0,Clear
2025082318,24.4,0.0,Clear
2025082319,22.7,0.0,Clear
2025082320,21.5,0.0,Clear
2025082321,21.3,0.0,Clear
2025082322,21.0,0.0,Clear
2025082323,20.7,0.0,Clear
2025082400,20.3,0.0,Clear
2025082401,19.8,0.0,Clear
2025082402,19.2,0.0,Clear
2025082403,18.4,0.0,Clear
2025082404,18.0,0.0,Clear
2025082405,17.9,0.0,Clear
2025082406,17.5,0.0,Clear
2025082407,18.4,0.0,Clear
2025082408,20.2,0.0,Clear
2025082409,22.1,0.0,Clear
2025082410,24.2,0.1,Rain
2025082411,25.1,0.0,Cloudy
2025082412,26.0,0.0,Cloudy
2025082413,26.2,0.1,Rain
2025082414,25.5,0.0,Cloudy
2025082415,25.5,0.0,Cloudy
2025082416,25.1,0.0,Cloudy
2025082417,24.8,0.0,Cloudy
2025082418,24.2,0.0,Cloudy
2025082419,23.3,0.0,Cloudy
2025082420,22.5,0.0,Cloudy
2025082421,22.2,0.0,Cloudy
2025082422,21.9,0.0,Cloudy
2025082423,21.5,0.0,Cloudy
2025082500,21.1,0.0,Cloudy
2025082501,20.9,0.0,Cloudy
2025082502,20.4,0.0,Cloudy
2025082503,20.1,0.0,Cloudy
2025082504,19.7,0.0,Cloudy
2025082505,19.4,0.0,Cloudy
2025082506,19.1,0.0,Clear
2025082507,19.6,0.0,Clear
2025082508,21.3,0.0,Clear
2025082509,24.0,0.0,Cloudy
2025082510,25.4,0.0,Cloudy
2025082511,26.9,0.0,Clear
2025082512,28.8,0.0,Cloudy
2025082513,30.4,0.0,Clear
2025082514,31.6,0.0,Clear
2025082515,31.4,0.0,Clear
2025082516,30.2,0.0,Clear
2025082517,30.1,0.0,Cloudy
2025082518,29.2,0.0,Cloudy
2025082519,27.3,0.0,Clear
2025082520,26.1,0.0,Clear
2025082521,25.8,0.0,Cloudy
2025082522,24.8,0.0,Cloudy
2025082523,24.0,0.0,Clear
2025082600,22.9,0.0,Clear
2025082601,22.0,0.0,Clear
2025082602,21.1,0.0,Clear
2025082603,20.2,0.0,Clear
2025082604,19.4,0.0,Clear
2025082605,18.5,0.0,Clear
2025082606,17.8,0.0,Clear
2025082607,17.6,0.0,Clear
2025082608,18.9,0.0,Clear
2025082609,20.6,0.0,Clear
2025082610,22.6,0.0,Clear
2025082611,24.3,0.0,Clear
2025082612,25.8,0.0,Cloudy
2025082613,27.4,0.0,Cloudy
2025082614,27.5,0.0,Cloudy
2025082615,26.9,0.0,Cloudy
2025082616,27.4,0.0,Cloudy
2025082617,27.0,0.0,Cloudy
2025082618,25.5,0.0,Cloudy
2025082619,24.9,0.0,Cloudy
2025082620,24.1,0.0,Cloudy
2025082621,23.5,0.0,Cloudy
2025082622,22.5,0.0,Cloudy
2025082623,20.7,0.0,Cloudy
2025082700,19.7,0.0,Clear
2025082701,19.0,0.0,Clear
2025082702,18.2,0.0,Clear
2025082703,17.4,0.0,Clear
2025082704,17.2,0.0,Cloudy
2025082705,16.9,0.0,Cloudy
2025082706,16.5,0.0,Cloudy
2025082707,16.6,0.0,Clear
2025082708,17.6,0.0,Clear
2025082709,19.0,0.0,Clear
2025082710,20.8,0.0,Clear
2025082711,22.1,0.0,Clear
2025082712,23.2,0.0,Clear
2025082713,24.2,0.0,Cloudy
2025082714,24.5,0.0,Cloudy
2025082715,25.0,0.0,Cloudy
2025082716,24.9,0.0,Cloudy
2025082717,24.3,0.1,Rain
2025082718,23.8,0.0,Cloudy
2025082719,22.8,0.0,Clear
2025082720,22.0,0.0,Clear
2025082721,21.4,0.0,Clear
2025082722,20.6,0.0,Clear
2025082723,19.6,0.0,Clear
2025082800,18.6,0.0,Clear
2025082801,17.9,0.0,Clear
2025082802,17.5,0.0,Clear
2025082803,16.5,0.0,Clear
2025082804,16.0,0.0,Clear
2025082805,15.4,0.0,Cloudy
2025082806,15.1,0.0,Cloudy
2025082807,15.6,0.0,Cloudy
2025082808,17.8,0.0,Cloudy
2025082809,19.1,0.0,Cloudy
2025082810,21.5,0.0,Cloudy
2025082811,23.8,0.0,Cloudy
2025082812,25.5,0.0,Cloudy
2025082813,26.5,0.0,Cloudy
2025082814,27.1,0.0,Cloudy
2025082815,26.9,0.0,Cloudy
2025082816,26.4,0.0,Cloudy
2025082817,26.4,0.0,Cloudy
2025082818,25.9,0.0,Cloudy
2025082819,25.0,0.0,Cloudy
2025082820,24.2,0.0,Cloudy
2025082821,22.9,0.0,Cloudy
2025082822,22.0,0.0,Cloudy
2025082823,21.2,0.0,Cloudy
2025082900,20.8,0.0,Cloudy
2025082901,20.4,0.0,Cloudy
2025082902,20.1,0.0,Cloudy
2025082903,19.6,0.0,Cloudy
2025082904,19.1,0.0,Cloudy
2025082905,18.6,0.0,Cloudy
2025082906,18.1,0.0,Cloudy
2025082907,18.0,0.0,Cloudy
2025082908,19.0,0.0,Cloudy
2025082909,21.0,0.0,Clear
2025082910,22.8,0.0,Clear
2025082911,24.6,0.0,Cloudy
2025082912,26.0,0.0,Clear
2025082913,27.3,0.0,Cloudy
2025082914,27.4,0.0,Cloudy
2025082915,26.1,0.0,Cloudy
2025082916,26.2,0.0,Cloudy
2025082917,25.9,0.0,Clear
2025082918,25.3,0.0,Cloudy
2025082919,24.1,0.0,Cloudy
2025082920,22.7,0.0,Cloudy
2025082921,22.4,0.0,Cloudy
2025082922,21.4,0.0,Clear
2025082923,19.7,0.0,Clear
2025083000,18.5,0.0,Clear
2025083001,17.8,0.0,Clear
2025083002,17.0,0.0,Clear
2025083003,16.2,0.0,Clear
2025083004,15.6,0.0,Clear
2025083005,15.1,0.0,Clear
2025083006,14.4,0.0,Clear
2025083007,14.3,0.0,Clear
2025083008,15.4,0.0,Clear
2025083009,17.3,0.0,Clear
2025083010,19.5,0.0,Clear
2025083011,21.1,0.0,Clear
2025083012,22.5,0.0,Clear
2025083013,23.7,0.0,Clear
2025083014,24.9,0.0,Cloudy
2025083015,25.4,0.0,Cloudy
2025083016,25.8,0.0,Cloudy
2025083017,25.4,0.0,Cloudy
2025083018,24.5,0.0,Clear
2025083019,24.1,0.0,Clear
2025083020,23.3,0.0,Clear
2025083021,21.6,0.0,Clear
2025083022,20.9,0.0,Clear
2025083023,19.9,0.0,Clear
2025083100,18.9,0.0,Clear
2025083101,18.2,0.0,Clear
2025083102,17.5,0.0,Clear
2025083103,16.9,0.0,Clear
2025083104,16.2,0.0,Clear
2025083105,15.6,0.0,Clear
2025083106,14.9,0.0,Clear
2025083107,15.2,0.0,Clear
2025083108,16.9,0.0,Clear
2025083109,19.0,0.0,Clear
2025083110,21.6,0.0,Clear
2025083111,23.3,0.0,Cloudy
2025083112,24.6,0.0,Clear
2025083113,25.9,0.0,Clear
2025083114,26.8,0.0,Clear
2025083115,27.3,0.0,Cloudy
2025083116,27.5,0.0,Cloudy
2025083117,26.0,0.0,Cloudy
2025083118,24.8,0.0,Cloudy
2025083119,23.2,0.0,Cloudy
2025083120,21.9,0.0,Cloudy
2025083121,20.4,0.0,Cloudy
2025083122,19.6,0.0,Cloudy
2025083123,19.3,0.0,Cloudy
2025090100,19.0,0.0,Cloudy
2025090101,18.8,0.0,Cloudy
2025090102,18.0,0.0,Cloudy
2025090103,17.8,0.0,Cloudy
2025090104,17.6,0.0,Cloudy
2025090105,17.2,0.0,Cloudy
2025090106,16.9,0.0,Cloudy
2025090107,16.6,0.0,Cloudy
2025090108,18.0,0.0,Cloudy
2025090109,19.6,0.0,Cloudy
2025090110,22.3,0.0,Cloudy
2025090111,24.4,0.0,Cloudy
2025090112,25.7,0.0,Cloudy
2025090113,26.5,0.0,Cloudy
2025090114,26.6,0.0,Clear
2025090115,26.6,0.0,Clear
2025090116,26.2,0.0,Clear
2025090117,25.6,0.0,Clear
2025090118,24.7,0.0,Clear
2025090119,23.5,0.0,Clear
2025090120,22.6,0.0,Clear
2025090121,21.6,0.0,Clear
2025090122,21.0,0.0,Clear
2025090123,20.5,0.0,Cloudy
2025090200,20.2,0.0,Cloudy
2025090201,19.9,0.0,Cloudy
2025090202,19.0,0.0,Clear
2025090203,18.2,0.0,Clear
2025090204,17.5,0.0,Clear
2025090205,17.0,0.0,Clear
2025090206,16.5,0.0,Clear
2025090207,16.6,0.0,Clear
2025090208,17.9,0.0,Clear
2025090209,19.6,0.0,Clear
2025090210,21.8,0.0,Clear
2025090211,23.5,0.0,Cloudy
2025090212,24.9,0.0,Cloudy
2025090213,26.0,0.0,Clear
2025090214,26.8,0.0,Cloudy
2025090215,26.9,0.0,Cloudy
2025090216,25.6,0.0,Cloudy
2025090217,24.1,0.0,Clear
2025090218,22.9,0.0,Clear
2025090219,21.3,0.0,Clear
2025090220,20.3,0.0,Clear
2025090221,19.7,0.0,Clear
2025090222,19.4,0.0,Clear
2025090223,19.0,0.0,Clear
2025090300,18.5,0.0,Clear
2025090301,17.9,0.0,Clear
2025090302,17.1,0.0,Clear
2025090303,16.8,0.0,Clear
2025090304,16.5,0.0,Clear
2025090305,16.0,0.0,Clear
2025090306,15.5,0.0,Clear
2025090307,15.7,0.0,Clear
2025090308,17.6,0.0,Clear
2025090309,19.5,0.0,Clear
2025090310,21.9,0.0,Clear
2025090311,23.8,0.0,Clear
2025090312,25.2,0.0,Clear
2025090313,26.1,0.0,Cloudy
2025090314,26.4,0.0,Clear
2025090315,26.0,0.0,Clear
2025090316,24.5,0.0,Cloudy
2025090317,24.0,0.0,Cloudy
2025090318,23.1,0.0,Clear
2025090319,21.5,0.0,Clear
2025090320,20.5,0.0,Clear
2025090321,20.0,0.0,Clear
2025090322,19.5,0.0,Clear
2025090323,19.1,0.0,Clear
2025090400,18.7,0.0,Clear
2025090401,18.1,0.0,Clear
2025090402,17.7,0.0,Clear
2025090403,17.4,0.0,Clear
2025090404,17.0,0.0,Clear
2025090405,16.4,0.0,Clear
2025090406,16.0,0.0,Clear
2025090407,16.4,0.0,Clear
2025090408,18.1,0.0,Clear
2025090409,20.3,0.0,Cloudy
2025090410,22.7,0.0,Clear
2025090411,24.5,0.0,Clear
2025090412,25.2,0.6,Rain
2025090413,24.9,0.7,Rain
2025090414,24.2,1.1,Rain
2025090415,23.9,0.3,Rain
2025090416,24.5,0.1,Rain
2025090417,23.9,0.0,Cloudy
2025090418,23.2,0.0,Cloudy
2025090419,22.2,0.0,Cloudy
2025090420,21.8,0.0,Cloudy
2025090421,22.0,0.4,Rain
2025090422,21.5,0.6,Rain
2025090423,20.5,0.4,Rain
2025090500,19.8,1.9,Rain
2025090501,19.2,2.0,Rain
2025090502,19.2,1.0,Rain
2025090503,19.2,0.2,Rain
2025090504,18.9,0.0,Clear
2025090505,18.4,0.0,Clear
2025090506,18.1,0.0,Clear
2025090507,18.5,0.0,Clear
2025090508,20.0,0.0,Cloudy
2025090509,22.2,0.0,Cloudy
2025090510,23.7,0.0,Cloudy
2025090511,25.0,0.0,Clear
2025090512,26.0,0.0,Clear
2025090513,27.0,0.0,Cloudy
2025090514,28.1,0.0,Cloudy
2025090515,28.2,0.0,Cloudy
2025090516,28.5,0.0,Cloudy
2025090517,28.0,0.0,Cloudy
2025090518,28.1,0.0,Cloudy
2025090519,27.1,0.0,Clear
2025090520,25.5,0.0,Clear
